poverty_3,poverty_4_20,poverty_8_30,poverty_10
737593995289.411,737593995289.411,0.27882513,0.5163419
853499460872.552,853499460872.552,0.44480115,0.505298
957901566041.406,957901566041.406,0.636999,0.7358795
878954223140.234,878954223140.234,0.4413391,0.49785274
852464982433.335,852464982433.335,0.18897267,0.29696956
913140741332.687,913140741332.687,0.37607855,0.40570736
845689017065.625,845689017065.625,0.28805763,0.29205582
883951539006.669,883951539006.669,0.30607864,0.56696945
901556501756.467,901556501756.467,0.44370586,0.5795901
775743675302.734,775743675302.734,0.39627957,0.49365807
70140835299.0148,70140835299.0148,,
66075143415.4952,66075143415.4952,,
56227169851.0448,56227169851.0448,,
58762260625.8758,58762260625.8758,,
52623281956.7031,52623281956.7031,,
53872425916.6248,53872425916.6248,,
66627729311.4495,66627729311.4495,,
88250885550.2626,88250885550.2626,,
103905210084.034,103905210084.034,,
114720129550.095,114720129550.095,,
111538810712.665,111538810712.665,,
137188946865.584,137188946865.584,,
133437126590.286,133437126590.286,,
121663439315.385,121663439315.385,,
146887902524.052,146887902524.052,,
168484908960.078,168484908960.078,,
176560711239.147,176560711239.147,,
191012364176.878,191012364176.878,,
201518402787.38,201518402787.38,,
178224167087.99,178224167087.99,,
4308351902.78601,4308351902.78601,,
4389973489.86032,4389973489.86032,,
4635347385.5446,4635347385.5446,77.610596,83.49818
4856026259.07657,4856026259.07657,,
5109587049.97449,5109587049.97449,,
5351752034.2221,5351752034.2221,72.30853,79.16802
5223727302.54906,5223727302.54906,,
5322228350.58068,5322228350.58068,,
5792932838.40051,5792932838.40051,,
6321324279.14826,6321324279.14826,65.444824,73.48808
6763672380.61154,6763672380.61154,,
7423375014.75729,7423375014.75729,,
8496967596.77008,8496967596.77008,,
8298702489.0801,8298702489.0801,62.102516,71.17283
8758602232.98358,8758602232.98358,,
9774329332.71276,9774329332.71276,,
10532017231.8253,10532017231.8253,,
10982988249.2103,10982988249.2103,,
11880438824.4494,11880438824.4494,46.501102,57.419037
12756696261.0676,12756696261.0676,,
2405686940.0464,2405686940.0464,,
2290318910.20658,2290318910.20658,,
2643363518.99272,2643363518.99272,,
2537789820.69295,2537789820.69295,,
2241753192.81158,2241753192.81158,,
2448714703.96617,2448714703.96617,,
2782192878.67204,2782192878.67204,,
3394084732.49543,3394084732.49543,,
3760443737.53797,3760443737.53797,,
4383315964.58718,4383315964.58718,98.057304,98.577156
4756361252.37923,4756361252.37923,,
5731485051.79069,5731485051.79069,97.837654,98.543785
7297600226.00536,7297600226.00536,,
7352131309.73341,7352131309.73341,,
7851192502.30917,7851192502.30917,,
8772950777.79176,8772950777.79176,97.50482,98.37282
9426912647.59111,9426912647.59111,,
10224897437.8648,10224897437.8648,,
10862943543.5419,10862943543.5419,96.324936,97.997406
9683867926.44282,9683867926.44282,,
185730236700.0,185730236700.0,91.426605,94.04434
200850397618.182,200850397618.182,,
218416200672.727,218416200672.727,,
59145077039.1437,59145077039.1437,,
69171451627.2465,69171451627.2465,,
73557840064.489,73557840064.489,,
95054059302.6995,95054059302.6995,,
104738954264.226,104738954264.226,92.566536,95.472534
135764731645.611,135764731645.611,,
175670569969.346,175670569969.346,,
238454997161.48,238454997161.48,,
278260846800.103,278260846800.103,,
339476276257.793,339476276257.793,,
295008835380.997,295008835380.997,,
366990417129.04,366990417129.04,88.70765,93.194786
414466676831.16,414466676831.16,,
463971018239.281,463971018239.281,88.360306,92.96599
520117180313.906,520117180313.906,,
574183763411.508,574183763411.508,,
493026682800.63,493026682800.63,87.22371,92.14893
4642021256.30689,4642021256.30689,,
3912986090.97363,3912986090.97363,,
3765745023.2074,3765745023.2074,,
3863619284.77939,3863619284.77939,,
3772859034.20508,3772859034.20508,,
3709636030.66578,3709636030.66578,,
4018365747.00972,4018365747.00972,,
4946296599.08467,4946296599.08467,,
5682784471.69722,5682784471.69722,,
6258602872.67898,6258602872.67898,,
6861226971.55617,6861226971.55617,,
8336474973.72949,8336474973.72949,,
9909552434.51136,9909552434.51136,,
9401736825.42688,9401736825.42688,43.576424,53.72737
9407170321.37752,9407170321.37752,39.98881,48.997803
10494626767.6445,10494626767.6445,39.475006,49.198654
9745261300.57788,9745261300.57788,37.827644,47.88861
10817702346.0674,10817702346.0674,36.49727,47.509308
11362265252.778,11362265252.778,32.396626,41.343014
10064519962.5655,10064519962.5655,30.381012,39.792637
163520109150.671,163520109150.671,,
161356631888.484,161356631888.484,,
154230295158.447,154230295158.447,,
162383706021.13,162383706021.13,,
171457201935.968,171457201935.968,0.48775077,0.7486728
174239354070.977,174239354070.977,,
195914852576.467,195914852576.467,,
229385469337.024,229385469337.024,0.36014158,0.5372955
265268662473.297,265268662473.297,0.60214424,0.808891
309978579743.888,309978579743.888,0.5090117,0.64271545
346915160681.708,346915160681.708,0.68602127,0.87513393
402643260487.572,402643260487.572,0.5245945,0.58905375
464917553191.489,464917553191.489,0.47619748,0.6425698
387976400617.019,387976400617.019,0.33931372,0.49618804
431052143940.438,431052143940.438,0.40186265,0.53308976
501360549669.404,501360549669.404,0.2504034,0.3547244
512777309840.997,512777309840.997,0.37143642,0.38242483
526014468085.106,526014468085.106,0.4300463,0.52627724
501736471832.848,501736471832.848,0.35155132,0.46497425
388159512245.53,388159512245.53,0.4035199,0.5207823
17402080624.1873,17402080624.1873,,
18039791937.5813,18039791937.5813,,
16044213263.9792,16044213263.9792,,
17832769830.9493,17832769830.9493,,
22259557867.3602,22259557867.3602,,
22205721716.515,22205721716.515,,
23065539661.8986,23065539661.8986,,
24733680104.0312,24733680104.0312,,
28378933680.104,28378933680.104,,
35506892067.6203,35506892067.6203,,
42577633289.987,42577633289.987,,
48300390117.0351,48300390117.0351,,
69804681404.4213,69804681404.4213,,
55454096228.8687,55454096228.8687,,
64993498049.4148,64993498049.4148,,
77497529258.7776,77497529258.7776,,
87408842652.7958,87408842652.7958,,
89936020806.2419,89936020806.2419,,
92699089726.9181,92699089726.9181,,
78710793237.9714,78710793237.9714,,
63320170084.4076,63320170084.4076,95.96118,97.44318
62433340468.0228,62433340468.0228,,
62191955814.3478,62191955814.3478,94.72726,96.66091
62973857068.5113,62973857068.5113,,
99484802344.5277,99484802344.5277,,
97145618479.9038,97145618479.9038,96.94374,98.26445
97923302809.3537,97923302809.3537,,
112371913740.823,112371913740.823,,
132216048339.413,132216048339.413,94.10927,96.181526
145208562960.767,145208562960.767,94.14097,96.36838
161871385506.36,161871385506.36,,
184140869997.46,184140869997.46,93.574745,95.89283
202203748583.854,202203748583.854,,
187337783856.466,187337783856.466,,
196709621849.586,196709621849.586,92.72271,95.514786
230586581059.665,230586581059.665,91.81844,94.72483
250106966104.704,250106966104.704,,
258657231672.412,258657231672.412,89.97305,94.18808
271390474857.632,271390474857.632,,
299963590534.773,299963590534.773,87.39081,92.09005
9197503322.69367,9197503322.69367,,
10058854386.1392,10058854386.1392,49.67964,56.92913
11019557689.1677,11019557689.1677,50.175457,57.66834
11660704777.0881,11660704777.0881,47.728573,55.310204
11966497048.6488,11966497048.6488,46.28276,53.626816
12252906340.6841,12252906340.6841,50.60557,57.303078
12800851270.5514,12800851270.5514,47.889675,54.930096
13603456003.2851,13603456003.2851,46.80195,53.826183
15100203361.784,15100203361.784,45.347942,52.21633
16623906739.3121,16623906739.3121,44.54729,52.31071
18659721513.0123,18659721513.0123,44.492157,52.330704
21717433808.2684,21717433808.2684,41.220016,48.155357
25721327955.2772,25721327955.2772,33.219193,40.50212
27791215547.3487,27791215547.3487,32.25033,40.046997
30231009532.9507,30231009532.9507,30.208025,37.886074
35687738251.8135,35687738251.8135,27.098936,33.468674
41595439720.9767,41595439720.9767,26.631144,33.457844
46949496479.4008,46949496479.4008,26.000786,32.651566
51427104881.9655,51427104881.9655,24.385134,30.478271
55767806073.1781,55767806073.1781,21.962357,27.79106
5155311077.38998,5155311077.38998,92.14051,95.747604
4936615298.79367,4936615298.79367,,
3789443014.61662,3789443014.61662,,
3477038204.01733,3477038204.01733,,
3521339699.07407,3521339699.07407,,
3081024212.42924,3081024212.42924,,
2999511040.19764,2999511040.19764,,
3536411824.2958,3536411824.2958,,
3927157866.96465,3927157866.96465,,
4865892972.27595,4865892972.27595,,
8354911040.70193,8354911040.70193,,
9545028944.34579,9545028944.34579,,
11670892800.5309,11670892800.5309,,
11619456449.266,11619456449.266,92.08558,95.083824
14250786674.7766,14250786674.7766,,
17985138065.8549,17985138065.8549,,
21295168665.7247,21295168665.7247,,
21261338064.8783,21261338064.8783,,
23210823987.308,23210823987.308,,
21723437010.0982,21723437010.0982,,
9788391780.52421,9788391780.52421,,
9965225678.05093,9965225678.05093,42.999794,49.661247
9260481572.42462,9260481572.42462,,
8837070235.51892,8837070235.51892,46.882996,54.37811
8855705139.55857,8855705139.55857,,
8495806432.18467,8495806432.18467,45.342438,54.197906
7196260656.84556,7196260656.84556,57.494278,64.508934
7691367471.17992,7691367471.17992,51.36494,59.643215
9624440836.29309,9624440836.29309,50.2796,58.581757
10737500188.1123,10737500188.1123,46.482338,56.15349
13429430050.261,13429430050.261,50.38145,58.893543
17856393235.4338,17856393235.4338,46.96118,55.7634
24615267663.5385,24615267663.5385,43.859436,52.831085
22355151162.0031,22355151162.0031,42.149,51.04514
27260886405.2341,27260886405.2341,39.802265,48.23533
33756238766.4931,33756238766.4931,37.998062,45.044594
33271921136.3071,33271921136.3071,33.258453,41.486927
38501122141.4135,38501122141.4135,28.780344,37.11744
40377929295.6522,40377929295.6522,28.300323,35.786293
36211447840.1027,36211447840.1027,27.537441,36.166527
55252414130.3019,55252414130.3019,,
58147522522.5225,58147522522.5225,65.54068,72.40872
55501467877.381,55501467877.381,66.257126,73.40147
50187324567.883,50187324567.883,65.87536,73.56345
51744749133.213,51744749133.213,67.63547,74.2439
52030158775.4055,52030158775.4055,68.36552,75.607666
54777553515.0809,54777553515.0809,64.49412,72.089905
58731030121.8671,58731030121.8671,63.99405,71.42797
66768703497.5687,66768703497.5687,64.304306,72.1293
76060606060.6061,76060606060.6061,66.20774,73.7059
88643193061.748,88643193061.748,60.603355,68.49564
102170981144.136,102170981144.136,55.21878,63.65791
120550599815.441,120550599815.441,50.902496,59.778233
120822986521.479,120822986521.479,49.14475,58.221645
147527631520.729,147527631520.729,45.68713,54.691803
171761737046.585,171761737046.585,42.435696,51.70478
192650021648.583,192650021648.583,39.84791,48.82343
201175543571.392,201175543571.392,39.275448,48.308483
200786250582.943,200786250582.943,37.989037,47.472996
189802976285.619,189802976285.619,37.528038,47.48532
94648084429.0341,94648084429.0341,,
94106317565.0846,94106317565.0846,78.0339,83.87625
74492416329.9142,74492416329.9142,,
85640171045.1254,85640171045.1254,,
83669788376.9213,83669788376.9213,79.869835,85.36077
78921234457.5487,78921234457.5487,,
84307345887.543,84307345887.543,,
87039092974.2272,87039092974.2272,78.4614,84.42845
95001999685.3314,95001999685.3314,,
107419977318.166,107419977318.166,,
127652926368.069,127652926368.069,77.29608,83.319405
155980408673.403,155980408673.403,,
181624626327.361,181624626327.361,,
175974755881.372,175974755881.372,76.02288,82.57711
208368893151.144,208368893151.144,,
234216730291.32,234216730291.32,,
261920540962.63,261920540962.63,76.53306,82.789406
283902828588.718,283902828588.718,,
297483555338.044,297483555338.044,,
306445871242.322,306445871242.322,73.483055,80.77693
160813026223.063,160813026223.063,,
159893964916.817,159893964916.817,,
175282269666.801,175282269666.801,,
170704452714.673,170704452714.673,14.994701,22.99812
172953527033.013,172953527033.013,,
191823200371.284,191823200371.284,,
199694463255.567,199694463255.567,,
218561225998.47,218561225998.47,,
256268656145.134,256268656145.134,18.639282,25.923431
306999913150.525,306999913150.525,14.784244,21.61367
345897630736.173,345897630736.173,11.081902,16.89986
429715132137.503,429715132137.503,7.042416,12.063232
535612030671.888,535612030671.888,5.893509,9.597344
440891472247.096,440891472247.096,5.2870765,8.967277
478111630683.514,478111630683.514,5.014834,8.085288
527848543023.469,527848543023.469,4.8623457,8.5210905
498148649702.66,498148649702.66,5.084041,8.706764
518179836405.36,518179836405.36,4.8933773,8.190033
542134167178.627,542134167178.627,4.7289853,7.3547897
480054118583.367,480054118583.367,3.927375,6.2301555
122630089680.27,122630089680.27,,
117016535162.95,117016535162.95,,
123946327916.296,123946327916.296,,
127470385557.184,127470385557.184,,
118605192877.388,118605192877.388,,
121604107164.997,121604107164.997,,
134795565549.419,134795565549.419,,
165226175536.793,165226175536.793,4.8855047,8.077088
189382122532.169,189382122532.169,4.2209053,7.641444
197253876704.921,197253876704.921,3.885932,6.5026975
208756449275.848,208756449275.848,3.6990206,6.273704
240496147317.381,240496147317.381,3.054827,5.0207963
263416394624.084,263416394624.084,3.7018232,5.4196615
244667762835.543,244667762835.543,2.983161,4.7200212
238443864993.217,238443864993.217,3.1310768,5.177544
245426767676.002,245426767676.002,4.7504363,7.010533
216536676771.973,216536676771.973,6.5033274,8.826098
226677408291.745,226677408291.745,6.8733068,9.485303
230078616299.675,230078616299.675,5.8764596,8.710802
199038523119.639,199038523119.639,4.4355927,7.1010947
9059340384.61539,9059340384.61539,,
11297802115.3846,11297802115.3846,,
10255495027.4725,10255495027.4725,,
12393131868.1319,12393131868.1319,,
17759890109.8901,17759890109.8901,,
17538461538.4615,17538461538.4615,,
19363736263.7363,19363736263.7363,,
23533791208.7912,23533791208.7912,,
31734065934.0659,31734065934.0659,,
44530494505.4945,44530494505.4945,,
60882142857.1429,60882142857.1429,,
79712087912.0879,79712087912.0879,,
115270054945.055,115270054945.055,,
97798351648.3516,97798351648.3516,,
123627197802.198,123627197802.198,,
167775274725.275,167775274725.275,,
186833516483.516,186833516483.516,,
198727747252.747,198727747252.747,,
206224725274.725,206224725274.725,,
161739835164.835,161739835164.835,,
36937074278.3004,36937074278.3004,,
35575214078.2428,35575214078.2428,51.244133,65.99776
41696091973.7076,41696091973.7076,,
35953156753.739,35953156753.739,,
37253739511.1273,37253739511.1273,,
40395116581.4832,40395116581.4832,,
46065502702.5817,46065502702.5817,,
57806384143.166,57806384143.166,,
74973656851.8076,74973656851.8076,,
98454380120.0761,98454380120.0761,,
122023735992.706,122023735992.706,46.143265,57.08991
174588782938.583,174588782938.583,39.854385,51.32116
214315932061.275,214315932061.275,32.673172,43.2129
174110532658.867,174110532658.867,31.289944,41.451393
170064350671.827,170064350671.827,33.63696,43.718575
192623977894.173,192623977894.173,36.8037,47.775753
179117323107.087,179117323107.087,36.902435,46.860104
189798603751.235,189798603751.235,36.42414,45.411148
199722319675.741,199722319675.741,32.66782,42.578472
177885131240.315,177885131240.315,30.860779,39.24089
391724890744.498,391724890744.498,,
404928954191.876,404928954191.876,,
270955486862.442,270955486862.442,,
195907128350.934,195907128350.934,,
259710142196.943,259710142196.943,,
306602070620.5,306602070620.5,,
345470494417.863,345470494417.863,,
430347420184.885,430347420184.885,,
591016690732.385,591016690732.385,,
764015973481.11,764015973481.11,,
989932071352.543,989932071352.543,,
1299703478481.65,1299703478481.65,,
1660848058303.11,1660848058303.11,,
1222645900055.7,1222645900055.7,,
1524916715223.95,1524916715223.95,,
2045922753398.04,2045922753398.04,,
2208293553878.42,2208293553878.42,,
2292470078346.22,2292470078346.22,,
2059241589895.01,2059241589895.01,,
1363482182197.71,1363482182197.71,,
1382334879.40812,1382334879.40812,,
1851558197.31088,1851558197.31088,,
1989343546.17594,1989343546.17594,,
2157108262.84452,2157108262.84452,,
2068836754.37431,2068836754.37431,96.347435,97.21033
1966600715.49841,1966600715.49841,,
1966003468.49117,1966003468.49117,,
2138237278.73822,2138237278.73822,,
2376496067.01198,2376496067.01198,,
2933819766.17656,2933819766.17656,94.37443,95.67191
3319784538.73346,3319784538.73346,,
4070507894.61656,4070507894.61656,,
5179854064.57033,5179854064.57033,,
5674476969.06444,5674476969.06444,,
6124756654.12346,6124756654.12346,94.131805,95.67709
6884913658.10632,6884913658.10632,,
7654761050.18587,7654761050.18587,,
7819964030.17937,7819964030.17937,93.6162,95.43251
8238966124.23115,8238966124.23115,,
8543760199.80208,8543760199.80208,,
249907868.772424,249907868.772424,,
285475591.89651,285475591.89651,,
269485244.15511,269485244.15511,,
255408060.259486,255408060.259486,,
258856139.798489,258856139.798489,,
266299591.479428,266299591.479428,,
281790134.211972,281790134.211972,51.757847,62.926056
333426188.41876,333426188.41876,,
407747565.096959,407747565.096959,,
476801793.159429,476801793.159429,,
499923757.780736,499923757.780736,,
573548459.833372,573548459.833372,,
641346191.664776,641346191.664776,49.61995,61.514366
628006115.424052,628006115.424052,,
680260907.153983,680260907.153983,,
744097050.169115,744097050.169115,,
773141661.165548,773141661.165548,,
797736334.281305,797736334.281305,49.362133,61.561787
796683519.593842,796683519.593842,,
824150498.653536,824150498.653536,,
135188165.74708,135188165.74708,,
91920274.2401657,91920274.2401657,,
72285403.8423458,72285403.8423458,,
77302211.9248351,77302211.9248351,,
76198394.8202671,76198394.8202671,78.22752,86.04301
75951133.3777948,75951133.3777948,,
85171073.8777498,85171073.8777498,,
102085769.123419,102085769.123419,,
114582283.916382,114582283.916382,,
136450662.390592,136450662.390592,,
142775104.081626,142775104.081626,,
149146918.888611,149146918.888611,,
188021165.00338,188021165.00338,,
200668065.03175,200668065.03175,,
190021192.489536,190021192.489536,83.02521,89.889915
226455001.243083,226455001.243083,,
225815131.929273,225815131.929273,,
267041747.584354,267041747.584354,,
293119143.246825,293119143.246825,,
259999643.047388,259999643.047388,,
158662483311.081,158662483311.081,,
165963684913.218,165963684913.218,,
146775466666.667,146775466666.667,,
161717066666.667,161717066666.667,,
189514933333.333,189514933333.333,,
184137600000.0,184137600000.0,,
189605866666.667,189605866666.667,,
215807733333.333,215807733333.333,,
258742133333.333,258742133333.333,,
328459608764.111,328459608764.111,,
376900133511.348,376900133511.348,,
415964509673.115,415964509673.115,,
519796800000.0,519796800000.0,,
429097866666.667,429097866666.667,,
528207466666.667,528207466666.667,,
680660800000.0,680660800000.0,,
751921333333.333,751921333333.333,,
769755733333.333,769755733333.333,,
787153066666.667,787153066666.667,,
693414400000.0,693414400000.0,,
6559712165.96508,6559712165.96508,,
6041478725.90443,6041478725.90443,,
6505607909.05324,6505607909.05324,,
6592834932.80876,6592834932.80876,,
6013185003.97525,6013185003.97525,,
6507824829.26254,6507824829.26254,95.21251,96.80536
7006402319.75856,7006402319.75856,,
8768721563.18211,8768721563.18211,,
10076816666.6196,10076816666.6196,,
11009033437.939,11009033437.939,93.38024,95.78322
11697918243.0035,11697918243.0035,,
13994218412.9619,13994218412.9619,,
16853989627.548,16853989627.548,,
16145867494.9405,16145867494.9405,,
16121315909.0758,16121315909.0758,,
17814283639.3119,17814283639.3119,91.976746,94.43906
17660870411.5235,17660870411.5235,,
18918667724.8817,18918667724.8817,,
19797253440.2679,19797253440.2679,,
17774766696.1759,17774766696.1759,,
23277430167.5978,23277430167.5978,,
27153408994.8074,27153408994.8074,,
21004077441.4802,21004077441.4802,,
20878694850.5767,20878694850.5767,,
7326373882.11044,7326373882.11044,,
13599378661.9952,13599378661.9952,,
17930583571.3055,17930583571.3055,,
23593044417.5086,23593044417.5086,,
26845632341.8075,26845632341.8075,,
28334256180.8801,28334256180.8801,,
33298057361.7412,33298057361.7412,,
44888028946.0854,44888028946.0854,,
54220641201.6474,54220641201.6474,,
46955984409.7271,46955984409.7271,,
43536629233.1424,43536629233.1424,,
51251098408.0924,51251098408.0924,,
45103269969.4112,45103269969.4112,29.16469,37.77959
50455529604.0696,50455529604.0696,33.045246,40.831356
49114321280.3466,49114321280.3466,32.87225,41.88635
41297410634.9586,41297410634.9586,31.768051,39.830326
535250347.089479,535250347.089479,,
598966982.350186,598966982.350186,,
647287375.762528,647287375.762528,,
662838614.880674,662838614.880674,17.652412,26.6606
654212394.27164,654212394.27164,,
662064155.920692,662064155.920692,,
742134837.50919,742134837.50919,,
750847230.099263,750847230.099263,,
893012218.181818,893012218.181818,,
977899381.818182,977899381.818182,,
1081441283.31798,1081441283.31798,22.799305,31.71528
1077308813.82945,1077308813.82945,,
979597394.293453,979597394.293453,,
850901620.433301,850901620.433301,,
981616542.328454,981616542.328454,,
1058918707.26124,1058918707.26124,,
1089407839.19709,1089407839.19709,,
1333160407.38516,1333160407.38516,12.035463,17.84765
1387577870.08161,1387577870.08161,,
1432403352.12944,1432403352.12944,,
941709422.502965,941709422.502965,,
850232760.017239,850232760.017239,,
672368187.114756,672368187.114756,,
669386623.951402,669386623.951402,,
635866403.776065,635866403.776065,,
1681473893.76655,1681473893.76655,,
1933863910.73227,1933863910.73227,,
2142618045.93129,2142618045.93129,95.70226,97.14503
2237350687.46606,2237350687.46606,,
2545275312.60512,2545275312.60512,,
3263697466.73514,3263697466.73514,,
3632957611.35152,3632957611.35152,,
4157895298.19572,4157895298.19572,,
3953403098.37107,3953403098.37107,,
4262805966.78755,4262805966.78755,,
4861632884.67985,4861632884.67985,94.31971,96.68944
6141666509.36295,6141666509.36295,,
7502762862.72657,7502762862.72657,,
7686138790.90872,7686138790.90872,,
6788352974.78329,6788352974.78329,,
96293086513.0872,96293086513.0872,,
100123787215.299,100123787215.299,,
85728207781.7785,85728207781.7785,,
86286849754.8905,86286849754.8905,,
96076539925.7409,96076539925.7409,,
89793790669.6515,89793790669.6515,,
92538372869.6942,92538372869.6942,,
97646401095.6369,97646401095.6369,,
115033593101.049,115033593101.049,,
127807848728.398,127807848728.398,,
148627286361.351,148627286361.351,,
180941701357.97,180941701357.97,,
193617323539.203,193617323539.203,,
194150283771.566,194150283771.566,,
239807980591.24,239807980591.24,,
279356499090.458,279356499090.458,,
295092888076.589,295092888076.589,,
307576360584.992,307576360584.992,,
314863580758.455,314863580758.455,,
307998545269.398,307998545269.398,,
21470699362.6062,21470699362.6062,,
20726878751.5006,20726878751.5006,0.9810373,2.197522
22058635314.4836,22058635314.4836,,
22609669083.7179,22609669083.7179,1.2278819,2.463086
20159190701.6789,20159190701.6789,,
20668868706.8115,20668868706.8115,,
23214593516.2095,23214593516.2095,,
29360575031.8177,29360575031.8177,,
34156553313.4031,34156553313.4031,0.60869354,1.0651182
35947936823.7781,35947936823.7781,0.6024219,0.9212463
39260368837.0342,39260368837.0342,0.46448898,0.6390845
47880266542.577,47880266542.577,0.27847517,0.63891846
55509332322.3578,55509332322.3578,0.22814961,0.522719
49975540954.8465,49975540954.8465,0.2690461,0.56410146
47793117240.9001,47793117240.9001,0.18544161,0.31429476
51199194599.3094,51199194599.3094,0.3271789,0.50747675
46167053954.3367,46167053954.3367,0.4809645,0.863815
47867056858.8892,47867056858.8892,0.5701215,1.0885587
49514466379.6057,49514466379.6057,0.31279853,0.7536334
42709468274.8137,42709468274.8137,0.37602958,0.8110548
510586430.190127,510586430.190127,,
526554005.954357,526554005.954357,,
457579840.225066,457579840.225066,,
488024514.369359,488024514.369359,,
419842674.227652,419842674.227652,,
409508552.979972,409508552.979972,,
346406738.885237,346406738.885237,,
417666638.600021,417666638.600021,,
468000121.313434,468000121.313434,,
552881356.697517,552881356.697517,92.55187,95.115555
617257457.758489,617257457.758489,,
695291217.982227,695291217.982227,,
776335523.470373,776335523.470373,,
805557289.459198,805557289.459198,,
898128551.289162,898128551.289162,,
1063898226.71892,1063898226.71892,,
1185217634.37393,1185217634.37393,90.728584,94.07483
1285905957.64116,1285905957.64116,,
1335576762.84974,1335576762.84974,,
1307908813.59962,1307908813.59962,,
163234925380.563,163234925380.563,,
168978057327.73,168978057327.73,,
152982984557.233,152982984557.233,,
151516957078.536,151516957078.536,,
151752757215.309,151752757215.309,78.492,82.551
135429905922.526,135429905922.526,,
129087556612.449,129087556612.449,,
197018965308.697,197018965308.697,,
255806908594.573,255806908594.573,,
288867217196.534,288867217196.534,75.551865,78.630585
303858675363.643,303858675363.643,,
333077117253.684,333077117253.684,,
316131258616.309,316131258616.309,67.051384,71.935875
329754060647.129,329754060647.129,,
417363822801.713,417363822801.713,65.82657,70.34124
458199494830.834,458199494830.834,,
434400545085.811,434400545085.811,,
400886013595.573,400886013595.573,,
381198869776.106,381198869776.106,66.19332,70.9899
346709790458.563,346709790458.563,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
14586253383.0632,14586253383.0632,,
12231264525.0671,12231264525.0671,84.90935,89.557915
14602072410.9506,14602072410.9506,,
14907308932.7534,14907308932.7534,,
11931472169.4915,11931472169.4915,,
18426469016.9492,18426469016.9492,,
13962212847.4576,13962212847.4576,,
11997800760.2242,11997800760.2242,,
642251412058.321,642251412058.321,6.488429,8.967486
589739772727.273,589739772727.273,5.237851,6.9618626
618731484575.12,618731484575.12,3.476483,4.998137
634394904386.874,634394904386.874,2.7085087,3.9867527
598102854756.08,598102854756.08,2.9961643,3.9603114
627798682378.741,627798682378.741,,
708938227243.923,708938227243.923,,
907963217057.645,907963217057.645,2.4227881,3.2733607
1069829382514.67,1069829382514.67,2.719178,3.6394806
1154667551775.88,1154667551775.88,2.7584774,3.5803027
1261846683275.29,1261846683275.29,3.1288636,4.168595
1476746276854.51,1476746276854.51,1.9393331,2.6526616
1636115447612.5,1636115447612.5,2.1102953,2.7499726
1496587590847.66,1496587590847.66,2.672001,3.487673
1427989078916.67,1427989078916.67,3.0860498,3.8798094
1487568659241.25,1487568659241.25,3.356758,4.4758887
1330994811670.31,1330994811670.31,3.6798463,5.1191287
1362186923157.65,1362186923157.65,4.2465186,5.587416
1380244561361.96,1380244561361.96,4.30644,6.326951
1206164777553.12,1206164777553.12,3.8437252,5.082215
13897738375.2488,13897738375.2488,,
15091913883.7091,15091913883.7091,,
15760736956.1852,15760736956.1852,,
15711933513.2831,15711933513.2831,,
16595882818.6857,16595882818.6857,,
15749753804.8344,15749753804.8344,,
16536535647.0834,16536535647.0834,78.91659,84.74013
18881765437.2151,18881765437.2151,,
20662525941.2985,20662525941.2985,,
24405791044.7761,24405791044.7761,,
28267410542.5164,28267410542.5164,72.21934,79.87202
32350238760.4239,32350238760.4239,,
40713826215.0093,40713826215.0093,,
42066224093.0065,42066224093.0065,70.882545,79.714714
58636049434.1871,58636049434.1871,,
67753285896.6254,67753285896.6254,,
70447217163.7784,70447217163.7784,64.89447,74.52931
76976203829.4765,76976203829.4765,,
82531125190.5224,82531125190.5224,,
85090301052.0465,85090301052.0465,,
9018300724.66086,9018300724.66086,,
11681175864.3383,11681175864.3383,,
11250221536.7484,11250221536.7484,,
10682028339.6898,10682028339.6898,,
12257299147.2936,12257299147.2936,,
15716361792.1926,15716361792.1926,,
18137128388.3606,18137128388.3606,,
21355298459.5955,21355298459.5955,,
26646007250.7319,26646007250.7319,,
35182711987.974,35182711987.974,,
45263831634.1497,45263831634.1497,,
59440139774.8128,59440139774.8128,,
64833083257.1431,64833083257.1431,,
51621044076.9231,51621044076.9231,68.441414,78.016045
58962978034.4828,58962978034.4828,,
55018567210.5263,55018567210.5263,,
37632919966.6667,37632919966.6667,,
43024018082.1918,43024018082.1918,,
49516748617.9775,49516748617.9775,73.22858,82.8005
51726758676.7677,51726758676.7677,,
861372806.2082,861372806.2082,,
926422500.0,926422500.0,,
1110850000.0,1110850000.0,,
886290697.674419,886290697.674419,,
947671969.69697,947671969.69697,,
834279357.798165,834279357.798165,,
1093574468.08511,1093574468.08511,,
1274190311.41869,1274190311.41869,,
1484092538.40527,1484092538.40527,,
1793410397.38738,1793410397.38738,,
2626380435.17877,2626380435.17877,,
2936612021.85792,2936612021.85792,,
3532969034.60838,3532969034.60838,,
3875409836.06557,3875409836.06557,,
4368370997.92126,4368370997.92126,,
