log_gdp_pc,log_population,hdi,control_of_corruption,employment_agriculture,gini_coefficient,gdp_growth_5y,region_EAP,region_ECA,region_LAC,region_MENA,region_NAC,region_SAS
-0.8009287190635893,-0.3805261414417056,-0.10296890427281435,-0.866992745129979,0.9814040060515119,-1.459549941640967,-0.7673407258211002,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-1.014604142785331,-0.3836122312036646,-0.10893387522751889,-0.9157956101984913,0.9574345319699075,-1.3654503769097945,-0.7673407258211002,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.9315783629333365,-0.38671609478028746,-0.049284165680473495,-0.9645984752670038,0.9437202797025928,-1.2713508121786221,1.4509918663724433,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.7803079685294713,-0.38983827127490867,0.010365543866571897,-0.8967264074425655,0.9191427315030134,-1.1772512474474486,0.8362257476521266,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.7212046973456969,-0.3929786428714,0.046155369594799135,-0.8288543396181274,0.8814545174107586,-1.0831516827162762,-0.10642271024674421,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.6367088115545833,-0.3979560468250615,0.0879101662777309,-0.8237698295853154,0.8382955387173563,-0.9890521179851036,-0.04983267268726442,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.5634503980841251,-0.4029802822610711,0.12369999200595815,-0.8186853195525033,0.7938113500789741,-0.8949525532539307,1.2038359112553103,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.3989003417401588,-0.40805206693249274,0.16545478868888927,-0.8270866238467309,0.7898373028037733,-0.9389991580217137,1.560031002314482,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.23841663365033147,-0.41317265817443793,0.19527964346241194,-0.6977151942696841,0.774797904144554,-0.9830457627894964,1.6002857245707562,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.1636014733961849,-0.4183428275415239,0.25492935300945735,-0.7867768462620246,0.7504319257154531,-1.0270923675572794,1.668933960396363,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
-0.09333334059954335,-0.4227970267988684,0.2966841496923891,-0.7641776074867237,0.7208870704592704,-1.051117788339707,1.6067701977540476,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.035065628866721786,-0.42728887059879517,0.35036888828472995,-0.6810116617211437,0.6772548863313064,-1.0751432091221338,1.847689788937589,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.15181922215824567,-0.43181863973110785,0.3861587140129572,-0.579818501425522,0.6384594254972764,-1.0991686299045609,1.6388579385752298,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.11160622394211936,-0.43638734409814117,0.4159835687864799,-0.5201919792137708,0.6131911200077029,-1.1292004058825946,0.7619758041478872,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.10416892376210658,-0.4409952916118467,0.48756322024293436,-0.5066093122767967,0.5309346312904604,-1.1592321818606286,0.40259913875581244,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.15059356013698494,-0.44237699725818447,0.6008976683823206,-0.6758927922837048,0.6690686136109314,-1.1892639578386623,0.2984223616708256,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.11575810948418669,-0.4437622873200815,0.6665123488840705,-0.7524238451141999,0.6944732039728033,-1.2192957338166963,-0.41477990936100184,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
0.14520431316652999,-0.44515136469090794,0.7082671455670023,-0.7252108409014785,0.6193109709247419,-0.8829398428627171,-0.7962425230775817,-0.3900947488027469,1.6166744767071586,-0.4421410655034333,-0.3344968040028363,-0.11286652959662008,-0.23017413505937437
